id,beauty_salon_id,category_id
21,5,1
24,5,5
20,5,20
22,5,22
23,5,23
25,5,25
26,5,26
27,5,27
786,49,1
787,49,4
788,49,5
785,49,23
789,49,69
2688,165,1
2689,165,4
2691,165,5
2692,165,6
2690,165,23
2693,165,71
5716,392,1
5717,392,4
5719,392,5
5718,392,23
5721,392,75
5720,392,956
6080,424,1
6079,424,5
6081,424,23
9119,611,1
9120,611,5
9118,611,23
9121,611,71
14224,970,1
14226,970,4
14223,970,5
14228,970,6
14230,970,7
14225,970,22
14227,970,23
14231,970,40
14229,970,71
15922,1068,1
15924,1068,3
15925,1068,4
15928,1068,5
15929,1068,6
15923,1068,9
15926,1068,23
15931,1068,47
15930,1068,69
15927,1068,88
15961,1071,1
15962,1071,3
15963,1071,4
15965,1071,5
15966,1071,20
15964,1071,23
16555,1109,1
16556,1109,4
16558,1109,5
16557,1109,23
16560,1109,40
16559,1109,69
17502,1171,1
17505,1171,4
17507,1171,5
17509,1171,20
17504,1171,22
17506,1171,23
17501,1171,40
17508,1171,70
17503,1171,1920
19552,1351,1
19556,1351,5
19555,1351,23
19564,1351,40
19557,1351,69
19553,1351,276
19558,1351,448
19559,1351,956
19560,1351,957
19561,1351,958
19562,1351,961
19554,1351,2500
19563,1351,18668
19551,1351,19551
24830,1721,1
24831,1721,4
24833,1721,5
24834,1721,6
24835,1721,7
24832,1721,23
25651,1807,1
25650,1807,4
25654,1807,5
25652,1807,22
25653,1807,23
25658,1807,40
25655,1807,69
25656,1807,71
25657,1807,1643
26230,1858,1
26231,1858,4
26229,1858,5
26232,1858,23
26236,1858,40
26233,1858,957
26234,1858,958
26235,1858,960
29199,2063,1
29200,2063,3
29201,2063,4
29203,2063,5
29202,2063,23
29197,2063,40
29204,2063,70
29205,2063,71
29206,2063,75
29198,2063,81
36663,2578,1
36665,2578,5
36664,2578,23
36857,2589,1
36856,2589,4
36860,2589,5
36858,2589,22
36859,2589,23
36865,2589,27
36864,2589,40
36861,2589,69
36862,2589,70
36863,2589,71
39601,2779,1
39602,2779,23
39603,2779,40
45059,3173,1
45062,3173,3
45063,3173,4
45065,3173,5
45066,3173,6
45069,3173,7
45070,3173,20
45064,3173,23
45061,3173,36
45071,3173,40
45067,3173,70
45068,3173,71
45060,3173,1920
45631,3211,1
45632,3211,4
45630,3211,5
45633,3211,23
45639,3211,40
45634,3211,71
45640,3211,376
45635,3211,956
45636,3211,957
45638,3211,960
45637,3211,3751
48634,3417,1
48635,3417,5
48633,3417,23
48833,3432,1
48835,3432,5
48836,3432,6
48832,3432,23
48838,3432,40
48834,3432,50
48837,3432,71
53156,3759,1
53157,3759,5
53158,3759,6
53155,3759,23
53936,3802,1
53937,3802,5
53938,3802,6
53935,3802,23
54074,3807,1
54075,3807,4
54073,3807,5
54076,3807,23
54080,3807,40
54077,3807,71
54078,3807,956
54079,3807,960
58377,4064,1
58379,4064,5
58378,4064,23
58382,4064,40
58376,4064,276
58381,4064,31747
58380,4064,46715
59114,4102,1
59115,4102,4
59113,4102,5
59117,4102,20
59116,4102,23
59123,4102,40
59118,4102,957
59120,4102,958
59121,4102,960
59122,4102,1643
59124,4102,1932
59119,4102,3751
62391,4306,1
62390,4306,5
62392,4306,23
62393,4306,40
62475,4310,1
62476,4310,5
62474,4310,23
64395,4423,1
64394,4423,5
64396,4423,23
65399,4504,1
65400,4504,3
65401,4504,4
65403,4504,5
65404,4504,6
65406,4504,7
65402,4504,23
65407,4504,40
65408,4504,75
65405,4504,153
69556,4790,1
69557,4790,4
69558,4790,5
69555,4790,23
69560,4790,40
69559,4790,69
69561,4790,75
71870,4983,1
71871,4983,4
71869,4983,5
71872,4983,23
80741,5497,1
80743,5497,4
80745,5497,5
80744,5497,23
80742,5497,36
80749,5497,40
80747,5497,71
80750,5497,75
80746,5497,153
80748,5497,956
86143,5917,1
86144,5917,5
86142,5917,23
91104,6267,1
91105,6267,5
91106,6267,6
91103,6267,23
91109,6267,40
91107,6267,70
91108,6267,71
94723,6482,1
94724,6482,5
94722,6482,23
96111,6601,1
96113,6601,5
96112,6601,23
96124,6601,40
96115,6601,957
96110,6601,958
96117,6601,959
96123,6601,961
96122,6601,1643
96116,6601,3751
96114,6601,8633
96121,6601,29841
96119,6601,35789
96120,6601,38822
96118,6601,61778
102552,7006,1
102551,7006,23
103833,7101,1
103832,7101,5
103834,7101,23
104402,7147,1
104404,7147,5
104401,7147,23
104403,7147,276
107275,7354,1
107276,7354,4
107274,7354,5
107278,7354,6
107277,7354,23
107279,7354,40
109832,7498,1
109831,7498,23
110077,7518,1
110079,7518,5
110078,7518,23
110080,7518,40
111131,7572,1
111133,7572,3
111134,7572,4
111136,7572,5
111139,7572,7
111135,7572,23
111140,7572,40
111137,7572,70
111138,7572,71
111141,7572,75
111132,7572,189
112543,7690,1
112544,7690,4
112542,7690,5
112546,7690,6
112545,7690,23
117560,8060,1
117561,8060,4
117563,8060,5
117562,8060,23
117565,8060,25
117559,8060,26
117566,8060,40
117564,8060,69
117691,8072,1
117693,8072,5
117695,8072,20
117692,8072,23
117694,8072,956
125671,8643,1
125673,8643,3
125674,8643,4
125676,8643,5
125677,8643,6
125681,8643,7
125675,8643,23
125682,8643,40
125679,8643,70
125680,8643,71
125678,8643,153
125672,8643,1920
130931,9001,1
130930,9001,5
130932,9001,23
131897,9054,1
131898,9054,5
131896,9054,23
140577,9636,1
140576,9636,3
140579,9636,6
140578,9636,23
141763,9722,1
141764,9722,5
141762,9722,23
141765,9722,40
142490,9766,1
142492,9766,5
142491,9766,23
142489,9766,956
142494,9766,1643
142493,9766,3751
154526,10546,1
154528,10546,5
154527,10546,23
154534,10546,40
154533,10546,384
154529,10546,957
154525,10546,958
154530,10546,959
154532,10546,961
154531,10546,35789
160357,10862,1
160356,10862,5
160359,10862,6
160358,10862,23
160361,10862,40
160360,10862,956
164933,11131,1
164936,11131,6
164939,11131,7
164937,11131,8
164934,11131,11
164940,11131,13
164935,11131,23
164938,11131,71
166213,11211,1
166214,11211,4
166212,11211,5
166216,11211,6
166218,11211,7
166215,11211,23
166217,11211,71
168159,11343,1
168161,11343,5
168162,11343,6
168163,11343,8
168160,11343,23
169202,11408,1
169204,11408,23
169203,11408,189
170393,11470,1
170394,11470,5
170392,11470,23
170737,11491,1
170739,11491,3
170740,11491,4
170742,11491,5
170743,11491,6
170741,11491,23
170738,11491,36
170736,11491,40
170745,11491,69
170747,11491,71
170749,11491,75
170746,11491,153
170744,11491,374
170750,11491,376
170748,11491,956
173627,11646,1
173626,11646,4
173629,11646,5
173630,11646,6
173635,11646,7
173628,11646,23
173636,11646,40
173632,11646,69
173633,11646,71
173637,11646,75
173631,11646,944
173634,11646,956
178382,11965,1
178384,11965,4
178386,11965,5
178383,11965,22
178385,11965,23
178393,11965,40
178388,11965,69
178389,11965,70
178390,11965,71
178381,11965,81
178387,11965,374
178395,11965,376
178380,11965,940
178379,11965,956
178392,11965,960
178391,11965,3751
178394,11965,178394
180501,12094,1
180502,12094,4
180500,12094,5
180504,12094,6
180503,12094,23
180507,12094,40
180505,12094,70
180506,12094,71
183284,12274,1
183283,12274,5
183285,12274,23
196725,13326,1
196724,13326,4
196728,13326,6
196729,13326,7
196726,13326,22
196727,13326,23
196730,13326,40
200660,13556,1
200661,13556,5
200659,13556,23
200822,13563,1
200821,13563,3
200825,13563,5
200823,13563,22
200824,13563,23
200826,13563,40
206287,13876,1
206288,13876,5
206286,13876,23
206290,13876,40
206289,13876,957
207391,13952,1
207392,13952,4
207394,13952,5
207395,13952,8
207393,13952,23
210272,14139,1
210273,14139,5
210271,14139,23
212403,14308,1
212405,14308,5
212408,14308,20
212404,14308,22
212402,14308,23
212406,14308,25
212407,14308,26
212409,14308,27
221155,15106,1
221156,15106,23
224242,15390,1
224241,15390,5
224243,15390,23
224244,15390,40
224492,15413,1
224491,15413,5
224493,15413,23
224494,15413,40
237955,16423,1
237956,16423,5
237957,16423,6
237954,16423,23
241231,16715,1
241232,16715,4
241230,16715,5
241233,16715,23
241263,16719,1
241264,16719,4
241262,16719,5
241265,16719,23
246678,17093,1
246679,17093,5
246677,17093,23
246680,17093,40
247409,17161,1
247410,17161,4
247411,17161,5
247412,17161,6
247408,17161,23
251546,17731,1
251547,17731,5
251548,17731,6
251545,17731,23
251642,17741,1
251643,17741,5
251641,17741,23
251644,17741,40
251701,17750,1
251702,17750,4
251700,17750,5
251704,17750,6
251703,17750,23
251919,17770,1
251921,17770,5
251918,17770,23
251920,17770,36
251922,17770,40
252628,17845,1
252629,17845,4
252627,17845,5
252631,17845,6
252630,17845,23
253296,17926,1
253297,17926,4
253295,17926,5
253299,17926,6
253298,17926,23
253300,17926,40
253316,17929,1
253317,17929,4
253315,17929,5
253318,17929,23
253725,17997,1
253726,17997,4
253724,17997,5
253728,17997,6
253727,17997,23
253846,18015,1
253847,18015,4
253845,18015,5
253848,18015,23
253853,18015,40
253854,18015,376
253849,18015,956
253850,18015,957
253851,18015,958
253852,18015,1643
254122,18042,1
254123,18042,3
254124,18042,4
254126,18042,5
254127,18042,6
254128,18042,7
254125,18042,23
254129,18042,40
254155,18044,1
254157,18044,5
254158,18044,6
254159,18044,8
254156,18044,23
254653,18092,1
254654,18092,5
254652,18092,23
254685,18096,1
254684,18096,5
254687,18096,6
254686,18096,23
257308,18415,1
257309,18415,5
257307,18415,23
257608,18471,1
257609,18471,5
257610,18471,6
257607,18471,23
257615,18471,40
257611,18471,957
257613,18471,958
257614,18471,1643
257612,18471,3751
258141,18570,1
258140,18570,5
258142,18570,23
258349,18595,1
258348,18595,4
258351,18595,5
258350,18595,23
258352,18595,27
259524,18809,1
259525,18809,5
259523,18809,23
259527,18809,40
259526,18809,71
260046,18901,1
260048,18901,5
260049,18901,6
260050,18901,8
260047,18901,23
260052,18901,40
260051,18901,92
260439,18956,1
260441,18956,5
260442,18956,6
260440,18956,23
260444,18956,40
260443,18956,92
260635,18988,1
260636,18988,3
260637,18988,4
260639,18988,5
260640,18988,6
260638,18988,23
260634,18988,40
260643,18988,71
260642,18988,153
260641,18988,374
260715,18994,1
260714,18994,5
260716,18994,23
261038,19019,1
261039,19019,5
261037,19019,23
261095,19051,1
261094,19051,23
261096,19051,40
261981,19303,1
261980,19303,5
261982,19303,23
262007,19306,1
262008,19306,5
262009,19306,6
262006,19306,23
263506,19641,1
263505,19641,5
263507,19641,23
263864,19705,1
263863,19705,23
268162,20503,1
268164,20503,5
268163,20503,23
268161,20503,40
268649,20572,1
268651,20572,5
268652,20572,6
268653,20572,8
268654,20572,13
268650,20572,23
270003,20757,1
270004,20757,4
270002,20757,5
270007,20757,7
270005,20757,23
270008,20757,40
270006,20757,71
272016,20977,1
272018,20977,5
272019,20977,6
272017,20977,23
272800,21090,1
272801,21090,5
272802,21090,6
272799,21090,23
272805,21090,40
272803,21090,957
272804,21090,1643
273139,21137,1
273140,21137,5
273138,21137,23
273171,21143,1
273172,21143,5
273170,21143,23
273173,21143,40
273450,21177,1
273456,21177,5
273458,21177,7
273451,21177,9
273460,21177,13
273454,21177,23
273452,21177,34
273453,21177,36
273459,21177,40
273457,21177,70
273455,21177,88
274949,21388,1
274951,21388,3
274947,21388,4
274953,21388,5
274952,21388,23
274950,21388,36
274958,21388,40
274956,21388,71
274955,21388,374
274948,21388,940
274954,21388,944
274957,21388,956
274959,21388,1932
275065,21408,1
275066,21408,4
275068,21408,5
275069,21408,6
275071,21408,7
275067,21408,23
275070,21408,92
277055,21659,1
277054,21659,5
277056,21659,23
277058,21659,27
277057,21659,40
282066,22390,1
282067,22390,5
282068,22390,6
282065,22390,23
282106,22403,1
282107,22403,5
282105,22403,23
282233,22422,1
282232,22422,5
282236,22422,20
282234,22422,23
282238,22422,40
282235,22422,956
282237,22422,960
282288,22432,1
282289,22432,4
282291,22432,5
282290,22432,23
282287,22432,40
282390,22446,1
282389,22446,5
282391,22446,23
284091,22623,1
284090,22623,4
284094,22623,5
284093,22623,23
284092,22623,36
284097,22623,40
284096,22623,71
284095,22623,374
284102,22625,1
284101,22625,5
284103,22625,23
291568,23692,1
291569,23692,4
291571,23692,5
291570,23692,23
291567,23692,40
291572,23692,110
291573,23692,956
291812,23723,1
291813,23723,5
291814,23723,6
291811,23723,23
291815,23723,40
292383,23781,1
292386,23781,5
292385,23781,23
292390,23781,40
292392,23781,48
292391,23781,376
292389,23781,957
292384,23781,2500
292387,23781,8633
292388,23781,74784
293297,23932,1
293298,23932,5
293296,23932,23
294419,24069,1
294421,24069,3
294417,24069,4
294423,24069,5
294424,24069,6
294429,24069,7
294422,24069,23
294420,24069,36
294430,24069,40
294425,24069,69
294427,24069,71
294426,24069,153
294418,24069,189
294428,24069,956
297813,24679,1
297815,24679,4
297812,24679,5
297817,24679,6
297819,24679,20
297814,24679,22
297816,24679,23
297820,24679,40
297818,24679,71
297821,24679,376
302966,25269,1
302967,25269,5
302968,25269,6
302965,25269,23
303276,25335,1
303277,25335,5
303275,25335,23
303413,25368,1
303414,25368,5
303412,25368,23
305365,25653,1
305364,25653,4
305367,25653,5
305366,25653,23
305379,25655,1
305378,25655,5
305381,25655,6
305380,25655,23
305382,25655,956
305383,25655,957
305384,25655,958
305385,25655,960
305386,25655,1932
305416,25661,1
305417,25661,5
305418,25661,6
305415,25661,23
305419,25661,40
306227,25773,1
306228,25773,4
306230,25773,5
306229,25773,23
306226,25773,40
311554,26605,1
311555,26605,4
311553,26605,5
311556,26605,23
311559,26605,40
311557,26605,956
311558,26605,960
311560,26605,1932
313179,26922,1
313180,26922,4
313178,26922,5
313182,26922,6
313181,26922,23
313187,26922,40
313183,26922,71
313188,26922,376
313184,26922,956
313185,26922,957
313186,26922,958
313536,26957,1
313537,26957,3
313535,26957,4
313539,26957,5
313540,26957,6
313545,26957,7
313546,26957,20
313538,26957,23
313547,26957,40
313541,26957,69
313542,26957,70
313543,26957,71
313544,26957,956
314498,27055,1
314499,27055,4
314501,27055,7
314500,27055,23
314497,27055,71
314502,27055,799
314515,27058,1
314517,27058,6
314518,27058,7
314516,27058,23
314514,27058,40
315029,27281,1
315030,27281,5
315031,27281,6
315028,27281,23
315032,27281,40
315167,27309,1
315170,27309,5
315171,27309,8
315168,27309,23
315169,27309,88
315172,27309,153
315582,27404,1
315584,27404,5
315583,27404,23
315585,27404,40
316286,27508,1
316288,27508,5
316287,27508,23
316289,27508,153
317513,27790,1
317514,27790,5
317515,27790,6
317512,27790,23
317656,27811,1
317657,27811,5
317655,27811,23
318006,27855,1
318007,27855,5
318008,27855,6
318005,27855,23
318031,27858,1
318030,27858,5
318032,27858,23
318040,27865,1
318041,27865,5
318042,27865,6
318039,27865,23
318178,27953,1
318177,27953,23
318666,28353,1
318667,28353,5
318665,28353,23
318668,28353,40
320246,28900,1
320247,28900,5
320245,28900,23
325112,30498,1
325111,30498,3
325114,30498,5
325115,30498,20
325113,30498,23
325210,30523,1
325211,30523,5
325212,30523,6
325209,30523,23
325213,30523,40
327376,31531,1
327377,31531,4
327378,31531,5
327375,31531,23
327565,31608,1
327568,31608,5
327567,31608,23
327571,31608,40
327573,31608,48
327572,31608,376
327570,31608,957
327566,31608,2500
327569,31608,8633
327564,31608,74784
329629,33139,1
329628,33139,23
329630,33139,36
329631,33139,40
330358,33958,1
330360,33958,5
330359,33958,23
330362,33958,40
330361,33958,71
331624,34537,1
331625,34537,5
331623,34537,23
332416,34736,1
332417,34736,4
332418,34736,23
332415,34736,40
332419,34736,448
332420,34736,956
333850,35024,1
333849,35024,5
333851,35024,23
333852,35024,40
334198,35116,1
334199,35116,23
334687,35342,1
334686,35342,23
334688,35342,956
335928,35968,1
335929,35968,4
335930,35968,23
336544,36269,1
336545,36269,23
337263,36763,1
337264,36763,4
337266,36763,5
337271,36763,7
337265,36763,23
337262,36763,40
337269,36763,71
337272,36763,75
337267,36763,110
337268,36763,153
337270,36763,956
337568,36826,1
337567,36826,5
337569,36826,23
337579,36828,1
337580,36828,5
337578,36828,23
337581,36828,40
339961,37912,1
339962,37912,4
339960,37912,5
339964,37912,6
339963,37912,23
339965,37912,71
756,40290,1
755,40290,4
758,40290,5
757,40290,23
759,40290,40
969,40443,1
970,40443,5
968,40443,23
2443,40971,1
2445,40971,5
2444,40971,23
3834,41334,1
3835,41334,4
3837,41334,5
3841,41334,7
3836,41334,23
3833,41334,40
3840,41334,71
3842,41334,75
3839,41334,110
3838,41334,374
5737,41905,1
5738,41905,4
5736,41905,5
5739,41905,23
12312,42967,1
12311,42967,5
12313,42967,23
12314,42967,40
13358,43189,1
13360,43189,5
13359,43189,23
13357,43189,40
13361,43189,69
13362,43189,956
13363,43189,1643
14887,46145,1
14888,46145,23
15670,47672,1
15671,47672,5
15669,47672,23
16515,48186,1
16516,48186,5
16514,48186,23
16518,48186,40
16517,48186,956
21054,51079,1
21055,51079,4
21053,51079,5
21057,51079,6
21056,51079,23
21256,51103,1
21258,51103,4
21255,51103,5
21260,51103,6
21257,51103,22
21259,51103,23
23824,53221,1
23823,53221,23
25044,54970,1
25043,54970,4
25046,54970,5
25047,54970,6
25045,54970,23
25052,54970,40
25048,54970,69
25049,54970,70
25050,54970,71
25053,54970,75
25051,54970,956
25205,55043,1
25206,55043,3
25207,55043,4
25209,55043,5
25210,55043,6
25214,55043,7
25218,55043,13
25215,55043,20
25208,55043,23
25216,55043,40
25213,55043,71
25217,55043,75
25211,55043,92
25212,55043,153
27218,58402,1
27220,58402,4
27222,58402,5
27223,58402,6
27221,58402,23
27219,58402,36
27226,58402,40
27224,58402,71
27225,58402,956
31391,59431,1
31393,59431,5
31394,59431,6
31395,59431,7
31392,59431,23
41145,60593,1
41144,60593,4
41147,60593,5
41146,60593,23
41148,60593,40
50878,61432,1
50880,61432,5
50879,61432,23
50881,61432,70
50882,61432,71
59703,62145,1
59702,62145,4
59705,62145,5
59707,62145,20
59704,62145,23
59708,62145,40
59706,62145,71
62687,62388,1
62685,62388,4
62690,62388,5
62691,62388,6
62689,62388,23
62688,62388,36
62694,62388,40
62692,62388,70
62693,62388,71
62686,62388,940
64936,62639,1
64937,62639,4
64939,62639,5
64941,62639,20
64938,62639,23
64935,62639,40
64940,62639,71
68215,62966,1
68214,62966,5
68217,62966,6
68216,62966,23
68218,62966,40
72658,63346,1
72657,63346,5
72661,63346,20
72659,63346,22
72660,63346,23
72662,63346,40
72798,63361,1
72799,63361,23
73559,63447,1
73560,63447,4
73558,63447,5
73561,63447,23
73563,63447,40
73562,63447,956
73579,63448,1
73580,63448,4
73578,63448,5
73583,63448,20
73581,63448,23
73584,63448,40
73582,63448,956
73656,63452,1
73658,63452,5
73659,63452,20
73655,63452,23
73657,63452,36
73660,63452,40
74103,63477,1
74102,63477,5
74105,63477,6
74104,63477,23
74107,63477,40
74106,63477,956
74556,63511,1
74557,63511,5
74555,63511,23
78313,63800,1
78315,63800,3
78316,63800,4
78318,63800,5
78317,63800,23
78320,63800,40
78319,63800,71
78314,63800,1920
87914,64991,1
87915,64991,4
87917,64991,5
87916,64991,23
87913,64991,40
87918,64991,110
87919,64991,376
96401,65905,1
96402,65905,5
96400,65905,23
103387,66735,1
103389,66735,5
103390,66735,6
103388,66735,23
103391,66735,75
105759,67258,1
105758,67258,5
105760,67258,23
106275,67308,1
106276,67308,4
106274,67308,5
106277,67308,23
106280,67308,40
106278,67308,957
106279,67308,1643
106574,67347,1
106575,67347,23
108673,67615,1
108674,67615,5
108672,67615,23
112234,67938,1
112233,67938,5
112236,67938,6
112235,67938,23
112241,67938,40
112237,67938,957
112238,67938,958
112239,67938,960
112240,67938,1643
121503,69448,1
121507,69448,5
121506,69448,23
121509,69448,25
121510,69448,26
121504,69448,276
121505,69448,2500
121508,69448,46715
123740,69675,1
123739,69675,5
123741,69675,23
123742,69675,40
125656,69914,1
125655,69914,23
125657,69914,40
132784,70911,1
132785,70911,5
132783,70911,23
133177,70939,1
133179,70939,5
133178,70939,23
133176,70939,40
133180,70939,1643
133556,71028,1
133557,71028,5
133555,71028,23
141087,72111,1
141088,72111,5
141086,72111,23
148684,72934,1
148685,72934,4
148683,72934,5
148686,72934,23
150586,73087,1
150588,73087,4
150585,73087,5
150590,73087,6
150593,73087,7
150594,73087,20
150587,73087,22
150589,73087,23
150596,73087,40
150591,73087,70
150592,73087,71
150595,73087,960
152765,73261,1
152764,73261,23
154818,73438,1
154819,73438,4
154817,73438,5
154820,73438,23
157429,73596,1
157431,73596,5
157428,73596,23
157430,73596,36
157432,73596,70
157433,73596,71
159924,73797,1
159925,73797,5
159923,73797,23
167198,74366,1
167199,74366,4
167200,74366,5
167197,74366,23
167202,74366,40
167201,74366,69
178579,75114,1
178581,75114,4
178583,75114,5
178585,75114,6
178584,75114,12
178582,75114,23
178580,75114,36
178578,75114,40
178586,75114,69
178587,75114,71
178589,75114,376
178588,75114,956
182596,75779,1
182597,75779,23
182598,75779,957
182595,75779,1643
182599,75779,3751
183765,75907,1
183764,75907,5
183766,75907,23
184193,75971,1
184192,75971,5
184195,75971,6
184194,75971,23
184196,75971,71
186886,76359,1
186885,76359,23
197182,77867,1
197183,77867,4
197181,77867,5
197186,77867,7
197184,77867,23
197187,77867,40
197185,77867,956
197416,77883,1
197417,77883,5
197415,77883,23
197418,77883,40
198520,78019,1
198521,78019,5
198519,78019,23
199345,78144,1
199344,78144,23
202083,78518,1
202087,78518,5
202085,78518,11
202082,78518,23
202089,78518,40
202084,78518,276
202088,78518,46715
202086,78518,142162
202816,78580,1
202815,78580,5
202817,78580,23
203811,78749,1
203813,78749,3
203814,78749,4
203816,78749,5
203815,78749,23
203812,78749,36
203810,78749,40
203818,78749,70
203819,78749,71
203821,78749,75
203817,78749,153
203820,78749,3752
205118,78855,1
205119,78855,4
205121,78855,5
205120,78855,23
205117,78855,40
206704,79013,1
206703,79013,3
206706,79013,5
206707,79013,7
206705,79013,23
211202,79672,1
211201,79672,5
211203,79672,23
211206,79672,40
211207,79672,376
211204,79672,957
211205,79672,958
211645,79763,1
211648,79763,5
211649,79763,20
211646,79763,22
211644,79763,23
211647,79763,36
211650,79763,40
211651,79763,376
212138,79797,1
212139,79797,5
212137,79797,23
212141,79797,40
212140,79797,956
213432,79978,1
213433,79978,5
213434,79978,20
213431,79978,23
213435,79978,40
2491,80418,1
2493,80418,5
2495,80418,6
2496,80418,8
2494,80418,12
2492,80418,23
4574,80621,1
4576,80621,4
4573,80621,5
4578,80621,6
4577,80621,23
4579,80621,956
4575,80621,2500
5184,80664,1
5185,80664,4
5183,80664,5
5186,80664,23
5187,80664,40
6748,80826,1
6749,80826,5
6747,80826,23
10568,81252,1
10569,81252,4
10567,81252,5
10570,81252,23
10573,81252,40
10571,81252,70
10572,81252,956
10576,81253,1
10575,81253,5
10577,81253,23
13421,81904,1
13420,81904,4
13423,81904,5
13422,81904,23
13425,81904,25
13426,81904,26
13428,81904,40
13424,81904,69
13427,81904,956
13442,81915,1
13443,81915,4
13441,81915,5
13445,81915,20
13444,81915,23
13446,81915,40
21311,83165,1
21310,83165,23
22919,83520,1
22920,83520,5
22921,83520,6
22918,83520,23
22922,83520,40
23350,83549,1
23349,83549,23
23351,83549,48
23622,83571,1
23621,83571,23
23623,83571,40
24401,83662,1
24402,83662,5
24400,83662,23
26036,83818,1
26035,83818,4
26038,83818,5
26037,83818,23
26096,83824,1
26097,83824,4
26095,83824,5
26099,83824,6
26098,83824,23
26101,83824,40
26100,83824,71
26102,83824,376
26864,83967,1
26863,83967,5
26866,83967,6
26865,83967,23
26906,83989,1
26907,83989,5
26908,83989,6
26905,83989,23
26911,83989,40
26909,83989,957
26910,83989,1643
29876,84527,1
29875,84527,23
30415,84604,1
30418,84604,20
30416,84604,22
30414,84604,23
30417,84604,36
40128,85817,1
40133,85817,6
40129,85817,9
40132,85817,12
40130,85817,23
40131,85817,88
40134,85817,92
40507,85895,1
40508,85895,3
40509,85895,4
40511,85895,5
40512,85895,6
40510,85895,23
40506,85895,40
40513,85895,71
47480,87017,1
47479,87017,5
47481,87017,23
47482,87017,40
49394,87190,1
49393,87190,23
50182,87292,1
50183,87292,5
50181,87292,23
50924,87396,1
50926,87396,3
50927,87396,4
50930,87396,5
50931,87396,6
50933,87396,7
50925,87396,9
50934,87396,20
50928,87396,23
50932,87396,69
50929,87396,88
50935,87396,9700
51945,87567,1
51944,87567,5
51946,87567,23
52782,87732,1
52783,87732,5
52784,87732,6
52781,87732,23
53534,87818,1
53535,87818,4
53537,87818,5
53536,87818,23
53533,87818,448
60364,88588,1
60365,88588,4
60363,88588,5
60367,88588,6
60366,88588,23
60369,88588,40
60368,88588,71
60370,88588,376
62259,88719,1
62260,88719,4
62262,88719,7
62261,88719,23
63884,88912,1
63885,88912,5
63886,88912,6
63883,88912,23
63929,88916,1
63930,88916,5
63928,88916,23
65734,88996,1
65735,88996,5
65738,88996,20
65733,88996,23
65739,88996,40
65736,88996,70
65737,88996,71
65810,89000,1
65811,89000,3
65812,89000,4
65814,89000,5
65813,89000,23
65809,89000,40
65815,89000,956
70003,89480,1
70002,89480,5
70004,89480,22
70005,89480,23
70007,89480,40
70006,89480,956
75665,90462,1
75666,90462,5
75667,90462,6
75664,90462,23
75668,90462,40
82647,91846,1
82651,91846,5
82650,91846,23
82659,91846,40
82652,91846,69
82648,91846,276
82653,91846,448
82654,91846,956
82655,91846,957
82656,91846,958
82657,91846,961
82649,91846,2500
82658,91846,18668
82646,91846,19551
84974,92437,1
84975,92437,5
84973,92437,23
93338,93539,1
93340,93539,5
93337,93539,23
93339,93539,276
93341,93539,8420
101607,94485,1
101608,94485,5
101606,94485,23
101898,94503,1
101899,94503,5
101897,94503,23
101900,94503,101900
103952,94730,1
103953,94730,5
103951,94730,23
110116,96326,1
110115,96326,5
110117,96326,23
110119,96326,40
110120,96326,376
110118,96326,956
110496,96357,1
110497,96357,5
110495,96357,23
111002,96534,1
111004,96534,5
111003,96534,23
111006,96534,40
111007,96534,376
111005,96534,958
111600,96705,1
111601,96705,5
111599,96705,23
111602,96705,40
112487,96940,1
112486,96940,4
112489,96940,5
112488,96940,23
112491,96940,40
112490,96940,71
112765,96984,1
112768,96984,7
112766,96984,23
112767,96984,70
112823,96988,1
112826,96988,4
112831,96988,7
112824,96988,11
112827,96988,23
112822,96988,34
112825,96988,36
112832,96988,40
112828,96988,69
112829,96988,70
112830,96988,956
118743,97588,1
118744,97588,7
118742,97588,23
118745,97588,40
120390,97876,1
120392,97876,5
120391,97876,23
120389,97876,40
120415,97878,1
120416,97878,5
120414,97878,23
120417,97878,40
123539,98469,1
123538,98469,5
123540,98469,23
123541,98469,40
123808,98488,1
123814,98488,5
123809,98488,11
123811,98488,22
123813,98488,23
123812,98488,36
123820,98488,40
123816,98488,448
123817,98488,956
123818,98488,957
123807,98488,958
123819,98488,961
123815,98488,4072
123810,98488,35784
133879,100074,1
133882,100074,5
133878,100074,20
133880,100074,22
133881,100074,23
133883,100074,48
140025,100779,1
140027,100779,5
140028,100779,6
140026,100779,23
140030,100779,40
140029,100779,956
141749,100920,1
141751,100920,4
141753,100920,5
141755,100920,7
141750,100920,9
141752,100920,23
141754,100920,71
141756,100920,75
141868,100928,1
141869,100928,5
141867,100928,23
141870,100928,40
149329,101825,1
149330,101825,5
149328,101825,23
149332,101825,40
149331,101825,956
149369,101833,1
149368,101833,4
149371,101833,5
149370,101833,23
149372,101833,40
152785,102170,1
152786,102170,5
152784,102170,23
152787,102170,40
154080,102313,1
154081,102313,5
154079,102313,23
156428,102903,1
156429,102903,4
156430,102903,5
156427,102903,23
156432,102903,40
156431,102903,69
157351,103075,1
157353,103075,4
157355,103075,5
157354,103075,23
157350,103075,40
157356,103075,71
157352,103075,1920
157369,103076,1
157368,103076,5
157370,103076,23
157374,103076,40
157371,103076,957
157372,103076,958
157373,103076,961
157903,103118,1
157904,103118,4
